10123 http://tumblr.ondra.cc/post/4866024075/saving-electricity-by-measuring
10124 http://setsuden.go.jp/
10125 http://itunes.apple.com/jp/app/id426697715?mt=8&ign-mpt=uo%3D4
10126 http://blackout.ignition.hk/
10127 http://outage.axis-ing.com/index.html
10128 http://www.gosetsuden.jp/
10129 http://machi.userlocal.jp/teiden/
10130 http://www.jst.go.jp/pr/announce/20110624/index.html
10134 http://www.cubycom.net/contents/app06.html
10135 http://goo.gl/p4w0f
10136 http://internet.watch.impress.co.jp/docs/news/20110319_434104.html
10137 http://www.incrementp.co.jp/news/personal/20160418.html
10138 http://www.do-cat.com/kinou_jresq/index.htm
10139 http://itunes.apple.com/jp/app/id398954883?mt=8
10140 http://www.softbankmobile.co.jp/ja/news/press/2011/20110312_01/
10141 http://androidst.com/?p=33
10142 http://jp.androlib.com/android.application.com-yodamap-alertmap-xwmqz.aspx
10143 http://plusd.itmedia.co.jp/mobile/articles/1103/25/news122.html
10144 http://mi-tops.com/crane-for-japan/
10145 http://itunes.apple.com/jp/app/id427366766?mt=8
10146 http://ekiworld.net/personal/marugoto/rosen.html
10147 http://ekiworld.net/personal/android/index.html
10148 http://iphone.newtonstyle.com/?p=25
10149 http://www.koetra.jp/index.html
10150 http://speechcanvas.nict.go.jp/
10151 http://voicetra.nict.go.jp/
10152 http://emg.yahoo.co.jp/
10156 http://www.r-cms.biz/
10157 http://jaws-ug.jp/
10158 http://atnd.org/events/13907
10159 http://atnd.org/events/13906
10160 https://sites.google.com/site/hackforjapan/
10164 http://sinsai.info/
10165 http://175.41.145.246/tohoku_taiheiyooki/index.html
10166 http://japan.sahanafoundation.org/eden/
10167 http://www.sahana.jp/
10168 http://www.gis-volunteer.net/
10169 http://map311.ecom-plat.jp/map/map/?cid=2&gid=3&mid=29
10170 http://all311.ecom-plat.jp/
10171 http://tasks.hotosm.org/
10172 http://mmdin1.maps.arcgis.com/home/
10173 http://www.bousai.pref.kumamoto.jp/DspTop.exe?1461354320
10174 http://mimawari.jp/
10175 http://anzn.net/kumamoto/kumamoto/fire/index.html
10176 http://mizuderu.info/
10177 https://www.google.com/maps/d/edit?mid=zFO9LFPMshUU.kKIJftONOkM0
10178 http://map03.ecom-plat.jp/map/map/?cid=11&gid=590&mid=2890
10179 https://www.google.com/maps/d/viewer?mid=za5GJnYu0U3A.knGPmChXJj5M
10180 http://www2.nict.go.jp/aeri/rrs/kumamoto-earthquake/sarMap.html
10181 https://www.google.org/crisismap/japan
10182 http://www.sonicweb-asp.jp/kumamoto/map?theme=th_54&layers=th_54,ortho2#scale=30000&pos=130.70705709999993,32.80395488&layers=29002,ortho2,th_54&theme=
10183 http://153.149.27.137/map.php?type=1
10187 http://www.google.co.jp/intl/ja/crisisresponse/japanquake2011.html
10188 http://weather.yahoo.co.jp/weather/2011sanrikuoki_eq.html
10189 http://savejapan.simone-inc.com/
10190 http://tokai-jishin.info/
10191 http://www.facebook.com/0311earthquake.info?sk=app_7146470109
10192 http://www.japantimes.co.jp/news/emergency-assistance.html
10193 http://saigai-info.jp/
10194 http://tasukeaijapan.jp/
10195 http://agilemedia.jp/311/
10196 http://review.fansfans.jp/campaigns/fansfansjp/20110317/
10197 http://sites.google.com/site/olivesoce/
10198 http://www.city.fukuoka.lg.jp/bousai/kumamotozisin.html
10199 http://kumamoto-jishin.info/
10200 http://www.omoyai.jp/
10201 http://rkk.jp/
10202 https://www.google.org/crisisresponse/japan
10203 http://www.gensaiinfo.com/
10204 http://osorubeki-fujita.github.io/kumamoto.rescue/
10205 https://www.facebook.com/groups/1314441215239619/
